episode,reward,waiting,queue,arrived,loss,pg_loss,val_loss,entropy,entropy_coef,phase_counts,phases_used,dominant_phase,dominant_pct
409,8085.874500000016,869.2605555555556,18.7575,1688.0,417.1561861038208,-0.02072027688845992,836.173603439331,3.638119947910309,0.2501,"{""0"": 34, ""3"": 29, ""2"": 28, ""7"": 29, ""6"": 31, ""1"": 29, ""4"": 29, ""5"": 21}",8,0,14.8
410,8196.632250000008,735.14,18.016111111111112,1705.0,513.8177582740784,-0.0301715690176934,1029.5109754562377,3.6376954555511474,0.24948750000000003,"{""0"": 38, ""1"": 22, ""6"": 36, ""2"": 33, ""4"": 32, ""5"": 25, ""7"": 23, ""3"": 23}",8,0,16.4
411,8070.693750000016,910.1166666666667,18.421666666666667,1687.0,439.64642610549924,-0.001976076699793339,881.1109968185425,3.644802087545395,0.248875,"{""0"": 35, ""7"": 27, ""2"": 34, ""5"": 34, ""1"": 31, ""6"": 26, ""4"": 21, ""3"": 24}",8,0,15.1
412,8311.636999999997,810.4244444444445,18.08277777777778,1731.0,557.2105464935303,0.003667542198672891,1116.2215549468995,3.6408942341804504,0.2482625,"{""0"": 28, ""5"": 34, ""6"": 23, ""2"": 31, ""3"": 23, ""1"": 37, ""7"": 33, ""4"": 24}",8,1,15.9
413,8586.722062499986,665.5186111111111,16.174444444444443,1779.0,530.618459892273,-0.007349925232119858,1063.0563930511476,3.643782377243042,0.24764999999999998,"{""0"": 33, ""1"": 38, ""2"": 28, ""3"": 33, ""5"": 31, ""4"": 28, ""7"": 21, ""6"": 20}",8,1,16.4
414,8024.709062499985,656.2819444444444,16.14,1668.0,582.8651857376099,-0.006022991146892309,1167.5394886016845,3.6372210681438446,0.24703750000000002,"{""0"": 28, ""6"": 28, ""4"": 35, ""3"": 29, ""5"": 25, ""2"": 23, ""7"": 24, ""1"": 35}",8,4,15.4
415,8132.010749999995,900.1133333333333,19.70611111111111,1699.0,416.4100790977478,-0.02764836954884231,834.6672807693482,3.6356444537639616,0.246425,"{""0"": 31, ""3"": 33, ""2"": 27, ""1"": 36, ""5"": 21, ""7"": 28, ""4"": 30, ""6"": 22}",8,1,15.8
416,8121.426812499994,627.1308333333334,15.797222222222222,1684.0,488.64683837890624,0.00913239170331508,979.0660125732422,3.642216831445694,0.2458125,"{""0"": 45, ""5"": 27, ""1"": 38, ""7"": 30, ""4"": 26, ""6"": 30, ""3"": 26, ""2"": 20}",8,0,18.6
417,8153.0988124999985,847.1775,18.76888888888889,1700.0,421.2606766700745,0.00942577449604869,844.288780593872,3.642495608329773,0.24519999999999997,"{""0"": 27, ""3"": 31, ""5"": 28, ""2"": 40, ""4"": 32, ""6"": 21, ""1"": 25, ""7"": 17}",8,2,18.1
418,8007.603062499996,1200.2891666666667,21.98638888888889,1689.0,493.8211646080017,0.0038126732455566526,989.421365737915,3.6524047255516052,0.2445875,"{""0"": 27, ""5"": 22, ""2"": 29, ""4"": 34, ""7"": 31, ""6"": 23, ""3"": 27, ""1"": 28}",8,4,15.4
419,8312.068687499997,776.8891666666667,17.57777777777778,1730.0,397.51403656005857,-0.011632336629554629,796.8346122741699,3.654637169837952,0.243975,"{""0"": 25, ""5"": 26, ""2"": 27, ""4"": 39, ""7"": 28, ""1"": 32, ""6"": 29, ""3"": 35}",8,4,16.2
420,8298.638124999996,850.5888888888888,20.16861111111111,1733.0,488.13840103149414,0.005270139686763287,978.0413452148438,3.647007155418396,0.24336249999999998,"{""0"": 26, ""1"": 29, ""7"": 30, ""6"": 32, ""5"": 30, ""2"": 31, ""4"": 30, ""3"": 27}",8,6,13.6
421,8219.391062499984,764.4313888888889,16.544166666666666,1709.0,405.84092769622805,0.016332982713356613,813.4203113555908,3.648036515712738,0.24275000000000002,"{""0"": 36, ""3"": 24, ""1"": 39, ""7"": 17, ""6"": 25, ""4"": 29, ""5"": 30, ""2"": 29}",8,1,17.0
422,8007.892687499992,714.3575,17.573055555555555,1666.0,534.44559841156,-0.010616237530484796,1070.679412460327,3.6486853837966917,0.2421375,"{""0"": 40, ""4"": 36, ""2"": 23, ""1"": 30, ""5"": 25, ""3"": 16, ""7"": 24, ""6"": 30}",8,0,17.9
423,7924.073562500015,757.9925,16.34027777777778,1649.0,383.272754573822,-0.009639567090198397,768.3278018951416,3.6497696101665498,0.24152500000000005,"{""0"": 33, ""3"": 22, ""6"": 37, ""4"": 27, ""5"": 33, ""7"": 23, ""1"": 28, ""2"": 21}",8,6,16.5
424,7886.543812500005,970.8136111111111,19.3075,1653.0,460.05210132598876,-0.005422918451949954,921.8697282791138,3.6417344868183137,0.24091249999999997,"{""0"": 36, ""7"": 15, ""1"": 32, ""3"": 21, ""4"": 35, ""6"": 30, ""2"": 23, ""5"": 27}",8,0,16.4
425,7844.058937500004,653.9408333333333,15.329722222222221,1632.0,501.75775451660155,-0.0043460885528475044,1005.2734256744385,3.6396633625030517,0.2403,"{""0"": 36, ""1"": 35, ""4"": 23, ""3"": 33, ""7"": 29, ""6"": 30, ""5"": 27, ""2"": 21}",8,0,15.4
426,8340.189874999978,675.5505555555555,16.90222222222222,1728.0,384.8448949813843,0.0040273976046592,771.4272613525391,3.641276681423187,0.2396875,"{""0"": 37, ""5"": 23, ""4"": 27, ""1"": 32, ""2"": 23, ""3"": 22, ""6"": 26, ""7"": 26}",8,0,17.1
427,8295.360562500005,1000.5669444444444,19.96361111111111,1737.0,507.23413372039795,-0.0029292395105585457,1016.2226211547852,3.6568023800849914,0.23907500000000004,"{""0"": 28, ""1"": 30, ""3"": 26, ""2"": 27, ""4"": 30, ""7"": 19, ""5"": 38, ""6"": 28}",8,5,16.8
428,7961.765749999986,778.6577777777778,18.005,1660.0,527.7152410507202,-0.005622387211769819,1057.1808925628661,3.6466379523277284,0.23846250000000002,"{""0"": 22, ""4"": 34, ""5"": 30, ""2"": 26, ""3"": 33, ""1"": 30, ""6"": 28, ""7"": 25}",8,4,14.9
429,8148.206562499988,868.5486111111111,19.217222222222222,1703.0,488.1273471832275,-0.026885839411988854,978.0464332580566,3.6534821033477782,0.23785,"{""0"": 33, ""4"": 40, ""6"": 30, ""5"": 32, ""2"": 28, ""7"": 27, ""3"": 25, ""1"": 24}",8,4,16.7
430,8174.362374999989,1048.8672222222222,21.90222222222222,1715.0,329.26628437042234,-0.008788530575111508,660.2882144927978,3.6631294667720793,0.2372375,"{""0"": 33, ""2"": 35, ""1"": 27, ""3"": 28, ""7"": 29, ""4"": 26, ""5"": 26, ""6"": 26}",8,2,15.2
431,8147.141124999993,797.8366666666667,16.6425,1695.0,405.6014125823975,-0.014322251756675541,812.957685661316,3.6475705564022065,0.23662500000000003,"{""0"": 31, ""6"": 35, ""1"": 28, ""4"": 24, ""2"": 27, ""3"": 23, ""7"": 19, ""5"": 31}",8,6,16.1
432,8301.629437499985,739.1441666666667,17.23361111111111,1726.0,530.550389099121,0.014020566828548908,1062.7850769042968,3.6276505053043366,0.23601250000000001,"{""0"": 31, ""7"": 25, ""5"": 29, ""3"": 27, ""6"": 28, ""1"": 30, ""4"": 29, ""2"": 34}",8,2,14.6
433,7830.305937499994,685.2736111111111,16.225555555555555,1628.0,488.9624952316284,-0.02871181902009994,979.6969337463379,3.6417190015316008,0.2354,"{""0"": 26, ""4"": 28, ""7"": 30, ""3"": 22, ""5"": 32, ""1"": 39, ""6"": 28, ""2"": 30}",8,1,16.6
434,8349.148062499984,973.8363888888889,20.60333333333333,1747.0,436.5284441947937,0.014476955216377974,874.7394233703614,3.6447578370571136,0.23478749999999998,"{""0"": 25, ""5"": 33, ""1"": 32, ""2"": 29, ""7"": 24, ""4"": 22, ""6"": 33, ""3"": 34}",8,3,14.7
435,8472.876250000007,602.4166666666666,15.832777777777778,1754.0,394.2354339599609,-0.011327196517959237,790.1984117507934,3.640219587087631,0.23417500000000002,"{""0"": 26, ""2"": 29, ""6"": 27, ""1"": 34, ""7"": 42, ""4"": 28, ""3"": 27, ""5"": 36}",8,7,16.9
436,7995.379062500002,830.2791666666667,17.7675,1668.0,478.6966160774231,-0.00227779692504555,959.0997421264649,3.6434492826461793,0.2335625,"{""0"": 30, ""6"": 20, ""3"": 22, ""1"": 42, ""5"": 29, ""4"": 20, ""7"": 31, ""2"": 24}",8,1,19.3
437,8258.088187499998,757.9580555555556,17.981666666666666,1716.0,358.76246881484985,-0.009496295521967114,719.2332416534424,3.6258841335773466,0.23295,"{""0"": 27, ""7"": 25, ""2"": 21, ""1"": 33, ""4"": 24, ""5"": 35, ""6"": 21, ""3"": 35}",8,5,15.8
438,8431.426625000004,1022.3594444444444,20.593888888888888,1765.0,432.8722171783447,-0.0029358343686908483,867.4450004577636,3.6470670104026794,0.23233749999999997,"{""0"": 21, ""5"": 31, ""2"": 28, ""7"": 32, ""1"": 43, ""3"": 27, ""6"": 26, ""4"": 20}",8,1,18.9
439,7965.626312499979,796.9191666666667,16.763055555555557,1660.0,456.03362064361573,-0.005724301049485803,913.7582622528076,3.6240659654140472,0.23172500000000001,"{""0"": 35, ""6"": 28, ""4"": 24, ""7"": 21, ""3"": 28, ""5"": 28, ""1"": 32, ""2"": 30}",8,0,15.5
440,8201.39081250001,704.2852777777778,16.47,1702.0,402.0223247528076,-0.012928512855432927,805.7448101043701,3.622274559736252,0.2311125,"{""0"": 34, ""2"": 27, ""1"": 34, ""5"": 22, ""3"": 38, ""6"": 24, ""4"": 20, ""7"": 25}",8,3,17.0
441,8241.048999999999,530.6933333333334,14.133888888888889,1704.0,500.5459928512573,0.013075978634878993,1002.7409152984619,3.6335648596286774,0.23049999999999998,"{""0"": 33, ""2"": 37, ""1"": 40, ""5"": 30, ""7"": 35, ""3"": 28, ""4"": 26, ""6"": 25}",8,1,15.7
442,8076.342750000005,762.1461111111112,16.99972222222222,1680.0,434.46862478256224,0.008739837887696921,870.5932466506958,3.639804518222809,0.22988750000000002,"{""0"": 29, ""4"": 29, ""1"": 36, ""6"": 25, ""2"": 22, ""5"": 36, ""7"": 17, ""3"": 28}",8,1,16.2
443,8245.334999999985,770.125,17.74972222222222,1714.0,545.3011224746704,-0.005776900495402515,1092.2843086242676,3.6430170834064484,0.229275,"{""0"": 34, ""1"": 30, ""5"": 27, ""7"": 17, ""2"": 28, ""3"": 34, ""4"": 27, ""6"": 22}",8,0,15.5
444,8280.675687499988,637.5469444444444,15.461666666666666,1716.0,388.53823108673095,-0.018333700951188803,778.7662866592407,3.614840090274811,0.22866250000000005,"{""0"": 38, ""1"": 32, ""5"": 32, ""2"": 32, ""3"": 31, ""4"": 18, ""6"": 25, ""7"": 30}",8,0,16.0
445,8415.142749999999,743.2766666666666,17.04222222222222,1748.0,499.07837238311765,0.0034209940116852523,999.8103668212891,3.6406002938747406,0.22804999999999997,"{""0"": 22, ""6"": 27, ""4"": 26, ""3"": 25, ""1"": 38, ""7"": 28, ""5"": 39, ""2"": 29}",8,5,16.7
446,8220.674250000013,641.5088888888889,16.071666666666665,1705.0,497.04168605804443,-0.0010492404690012336,995.7372100830078,3.6311667919158936,0.22743750000000001,"{""0"": 47, ""3"": 25, ""1"": 37, ""5"": 32, ""6"": 24, ""7"": 24, ""2"": 25, ""4"": 29}",8,0,19.3
447,8167.320250000011,706.0155555555556,16.411666666666665,1697.0,506.19118347167966,-0.0007647935301065445,1014.0322437286377,3.63350909948349,0.226825,"{""0"": 35, ""2"": 26, ""3"": 24, ""1"": 31, ""6"": 34, ""5"": 32, ""4"": 30, ""7"": 22}",8,0,15.0
448,8095.569187499976,651.7619444444445,15.6625,1680.0,497.09146842956545,-0.017998105101287364,995.8631118774414,3.634143626689911,0.22621250000000004,"{""0"": 43, ""7"": 36, ""5"": 26, ""1"": 46, ""2"": 21, ""4"": 21, ""6"": 33, ""3"": 14}",8,1,19.2
449,7982.579624999999,785.4738888888888,17.70888888888889,1663.0,463.34830169677736,-0.01327179539948702,928.3630184173584,3.6344606816768645,0.22559999999999997,"{""0"": 35, ""6"": 27, ""4"": 23, ""1"": 34, ""5"": 33, ""3"": 26, ""2"": 27, ""7"": 23}",8,0,15.4
450,8044.898187500009,736.3691666666666,16.230555555555554,1677.0,653.2485511779785,0.014471127605065703,1308.1049835205079,3.6375865995883943,0.2249875,"{""0"": 37, ""1"": 37, ""2"": 36, ""7"": 25, ""5"": 12, ""3"": 25, ""4"": 33, ""6"": 29}",8,0,15.8
451,7860.288812500007,881.4608333333333,18.761666666666667,1644.0,539.6747737884522,-0.016593614453449847,1081.0172283172608,3.642319995164871,0.224375,"{""0"": 23, ""7"": 28, ""1"": 37, ""4"": 32, ""2"": 24, ""3"": 21, ""6"": 21, ""5"": 23}",8,1,17.7
452,8455.8594375,815.4886111111111,19.363611111111112,1760.0,424.2102684020996,-0.018405793188139796,850.0869842529297,3.6414504051208496,0.22376250000000003,"{""0"": 35, ""6"": 35, ""3"": 24, ""7"": 24, ""2"": 21, ""5"": 21, ""4"": 32, ""1"": 37}",8,1,16.2
453,8651.182249999994,771.265,19.609166666666667,1798.0,393.594539642334,-0.034410376381129024,788.8845970153809,3.6448576748371124,0.22315000000000002,"{""0"": 28, ""1"": 30, ""4"": 36, ""3"": 36, ""2"": 33, ""5"": 26, ""6"": 28, ""7"": 25}",8,4,14.9
454,8007.709875000003,1054.931111111111,20.89138888888889,1682.0,540.0818998336792,-0.0002971088979393244,1081.7777824401855,3.624980407953262,0.2225375,"{""0"": 41, ""2"": 28, ""3"": 22, ""6"": 22, ""5"": 23, ""4"": 32, ""7"": 23, ""1"": 30}",8,0,18.6
455,8102.563562499986,693.1813888888889,15.75361111111111,1684.0,520.3389485359191,0.008047355245798827,1042.2687286376954,3.620403951406479,0.22192499999999998,"{""0"": 35, ""2"": 30, ""4"": 28, ""5"": 31, ""7"": 33, ""3"": 30, ""1"": 35, ""6"": 26}",8,0,14.1
456,8134.704874999996,569.9088888888889,15.073611111111111,1686.0,455.13466901779174,0.004083837976213545,911.8682985305786,3.630900871753693,0.22131250000000002,"{""0"": 43, ""2"": 24, ""3"": 20, ""4"": 26, ""1"": 34, ""5"": 35, ""6"": 32, ""7"": 30}",8,0,17.6
457,8123.898125000003,807.3388888888888,18.419722222222223,1692.0,404.42055921554567,-0.01432207776233554,810.4799875259399,3.647995400428772,0.2207,"{""0"": 33, ""2"": 24, ""6"": 34, ""5"": 27, ""1"": 31, ""7"": 36, ""4"": 19, ""3"": 20}",8,7,16.1
458,8268.754312500007,984.6725,19.950277777777778,1730.0,453.8970613479614,-0.004070281656458974,909.403112411499,3.636893755197525,0.2200875,"{""0"": 33, ""7"": 24, ""4"": 27, ""6"": 21, ""1"": 39, ""2"": 30, ""3"": 22, ""5"": 31}",8,1,17.2
459,7785.212437500002,572.6530555555555,14.093055555555555,1616.0,484.35999031066893,0.0034938781522214414,970.3089538574219,3.635866588354111,0.21947499999999998,"{""0"": 40, ""2"": 27, ""3"": 24, ""1"": 42, ""5"": 24, ""6"": 28, ""4"": 31, ""7"": 24}",8,1,17.5
460,8151.699750000007,795.7372222222223,17.904166666666665,1700.0,487.7277042388916,0.006847716029733419,977.032991027832,3.6353665232658385,0.21886250000000002,"{""0"": 27, ""3"": 30, ""4"": 42, ""5"": 25, ""7"": 28, ""6"": 22, ""1"": 35, ""2"": 31}",8,4,17.5
461,7573.097687499993,646.8825,15.087777777777777,1575.0,508.0250059127808,-0.014967850339598954,1017.6638511657715,3.6286337077617645,0.21825,"{""0"": 39, ""2"": 28, ""3"": 24, ""1"": 34, ""5"": 32, ""4"": 32, ""6"": 22, ""7"": 23}",8,0,16.7
462,8243.969687499994,668.5847222222222,15.83,1711.0,384.70360174179075,0.0032899877522140743,770.984782409668,3.639423906803131,0.21763749999999998,"{""0"": 42, ""5"": 31, ""6"": 35, ""7"": 26, ""4"": 27, ""3"": 18, ""2"": 30, ""1"": 35}",8,0,17.2
463,8219.513062500018,786.5252777777778,18.133333333333333,1710.0,469.60172910690306,-0.008332547219470143,940.8007061004639,3.641518145799637,0.21702500000000002,"{""0"": 31, ""6"": 30, ""4"": 25, ""2"": 23, ""1"": 32, ""3"": 32, ""7"": 20, ""5"": 25}",8,1,14.7
464,7911.556124999997,594.6977777777778,14.69138888888889,1641.0,472.3737436294556,-0.003021632833406329,946.3320816040039,3.6470841348171232,0.2164125,"{""0"": 39, ""3"": 27, ""6"": 38, ""2"": 21, ""5"": 30, ""7"": 17, ""4"": 30, ""1"": 36}",8,0,16.4
465,8073.886374999999,555.3494444444444,14.943333333333333,1671.0,377.7882385253906,-0.011494942964054644,757.1754085540772,3.651404696702957,0.21580000000000005,"{""0"": 35, ""6"": 31, ""4"": 28, ""3"": 25, ""2"": 31, ""7"": 16, ""1"": 44, ""5"": 29}",8,1,18.4
466,8273.785124999993,716.1216666666667,16.88888888888889,1719.0,450.316445350647,-0.022323548165149986,902.2475902557374,3.6481099843978884,0.21518749999999998,"{""0"": 30, ""4"": 22, ""5"": 27, ""2"": 32, ""1"": 36, ""7"": 36, ""6"": 22, ""3"": 26}",8,1,15.6
467,8340.720499999987,682.0116666666667,16.406388888888888,1730.0,599.6851884841919,-0.00655995609704405,1200.9436656951905,3.635484206676483,0.21457500000000002,"{""0"": 37, ""7"": 31, ""4"": 27, ""1"": 28, ""3"": 30, ""5"": 26, ""2"": 24, ""6"": 31}",8,0,15.8
468,8316.758749999994,623.9361111111111,14.766388888888889,1722.0,476.1851240158081,-0.004494654200971127,953.9370574951172,3.6403972685337065,0.2139625,"{""0"": 39, ""5"": 23, ""1"": 47, ""7"": 22, ""2"": 24, ""4"": 26, ""3"": 21, ""6"": 33}",8,1,20.0
469,8156.01693750001,681.4219444444444,15.744722222222222,1693.0,546.0619849205017,0.03192532011307776,1093.6111911773683,3.6350407183170317,0.21335000000000004,"{""0"": 33, ""5"": 34, ""3"": 22, ""1"": 35, ""2"": 27, ""7"": 22, ""4"": 36, ""6"": 23}",8,4,15.5
470,7845.629937500005,639.5308333333334,15.1725,1629.0,382.1968725204468,0.010331112798303366,765.9177133560181,3.630361169576645,0.21273749999999997,"{""0"": 26, ""3"": 21, ""7"": 25, ""4"": 30, ""5"": 28, ""1"": 33, ""6"": 38, ""2"": 32}",8,6,16.3
471,8081.530625000014,816.6166666666667,18.383055555555554,1683.0,429.97211322784426,-0.010584503575228155,861.5018253326416,3.6215356588363647,0.212125,"{""0"": 40, ""2"": 21, ""5"": 19, ""1"": 35, ""6"": 25, ""7"": 24, ""4"": 24, ""3"": 23}",8,0,19.0
472,8301.281312500012,663.4552777777777,16.029444444444444,1724.0,464.9390170097351,-2.970662899315357e-06,931.4039764404297,3.6072106182575228,0.2115125,"{""0"": 28, ""1"": 49, ""5"": 30, ""7"": 27, ""3"": 34, ""6"": 28, ""2"": 30, ""4"": 27}",8,1,19.4
473,8183.429312499994,594.9502777777777,15.311388888888889,1694.0,323.4453861236572,-0.03439836939796805,648.4833755493164,3.61262589097023,0.21090000000000003,"{""0"": 36, ""1"": 44, ""5"": 23, ""3"": 30, ""2"": 32, ""4"": 26, ""6"": 23, ""7"": 21}",8,1,18.7
474,7757.530374999999,544.1038888888888,13.037222222222223,1606.0,409.15454325675967,-0.0007950392086058855,819.8402400970459,3.636831206083298,0.21028749999999996,"{""0"": 31, ""1"": 41, ""6"": 27, ""4"": 32, ""7"": 30, ""3"": 24, ""5"": 31, ""2"": 23}",8,1,17.2
475,8142.8979999999865,883.2116666666667,18.404722222222222,1700.0,547.8470621109009,0.013516949978657067,1097.1884902954102,3.6279941499233246,0.209675,"{""0"": 32, ""7"": 29, ""2"": 27, ""4"": 24, ""5"": 29, ""1"": 35, ""6"": 26, ""3"": 25}",8,1,15.4
476,7976.745812500019,576.5825,14.624166666666667,1654.0,490.43935070037844,0.010432881955057382,982.3765880584717,3.632288908958435,0.20906249999999998,"{""0"": 36, ""2"": 31, ""7"": 22, ""1"": 32, ""4"": 24, ""5"": 33, ""3"": 25, ""6"": 21}",8,0,16.1
477,8274.093312500005,814.6963888888889,18.169444444444444,1723.0,373.1454614639282,-0.007220598892308772,747.8225887298584,3.639297139644623,0.20845000000000002,"{""0"": 30, ""2"": 29, ""5"": 36, ""3"": 21, ""7"": 24, ""4"": 29, ""6"": 21, ""1"": 34}",8,5,16.1
478,8453.341374999985,737.5161111111111,16.446666666666665,1755.0,512.3517551422119,0.01990829352289438,1026.1766151428224,3.6396622478961946,0.2078375,"{""0"": 37, ""3"": 28, ""6"": 19, ""4"": 28, ""7"": 20, ""1"": 35, ""5"": 38, ""2"": 30}",8,5,16.2
479,8056.467625000006,569.205,14.846666666666666,1669.0,400.53095989227296,-0.024029154749587178,802.6071342468261,3.6124087393283846,0.207225,"{""0"": 31, ""5"": 26, ""6"": 18, ""4"": 23, ""1"": 47, ""7"": 26, ""2"": 32, ""3"": 31}",8,1,20.1
480,8118.9352500000205,1092.3433333333332,20.905555555555555,1706.0,405.74645318984983,-0.018390800477936863,813.0326206207276,3.63707874417305,0.20661249999999998,"{""0"": 35, ""4"": 29, ""3"": 33, ""6"": 20, ""7"": 33, ""5"": 22, ""2"": 28, ""1"": 25}",8,0,15.6
481,8169.245687499984,795.3052777777777,16.774166666666666,1701.0,490.00503692626955,0.003890251973643899,981.495305633545,3.6237973034381867,0.20600000000000002,"{""0"": 36, ""5"": 31, ""7"": 28, ""6"": 29, ""3"": 37, ""2"": 15, ""4"": 21, ""1"": 31}",8,3,16.2
482,8104.37237499998,546.2311111111111,14.23638888888889,1679.0,393.7864126205444,0.006764878006651998,789.0514280319214,3.632474219799042,0.20538750000000006,"{""0"": 30, ""3"": 36, ""1"": 39, ""5"": 35, ""2"": 28, ""6"": 34, ""7"": 27, ""4"": 26}",8,1,15.3
483,7654.739437499988,817.7663888888889,17.7225,1599.0,501.0186635971069,-0.002375901909545064,1003.5203239440918,3.6094057083129885,0.20477499999999998,"{""0"": 24, ""6"": 30, ""7"": 19, ""3"": 45, ""2"": 22, ""1"": 25, ""5"": 34, ""4"": 28}",8,3,19.8
484,7908.233937500013,743.5102777777778,16.717222222222222,1646.0,269.9863986968994,-0.007449791720137,541.4745307922364,3.641284501552582,0.20416250000000002,"{""0"": 35, ""6"": 21, ""1"": 36, ""2"": 23, ""5"": 28, ""4"": 29, ""7"": 26, ""3"": 33}",8,1,15.6
485,8233.229937500022,608.8780555555555,16.229444444444443,1706.0,393.0378283500671,-0.006360808666795492,787.5707151412964,3.6412144720554354,0.20355,"{""0"": 24, ""4"": 35, ""6"": 25, ""2"": 33, ""7"": 29, ""1"": 39, ""3"": 33, ""5"": 25}",8,1,16.0
486,7998.469312500019,866.5697222222223,18.01222222222222,1671.0,446.1256453514099,0.027510397834703326,893.6754312515259,3.64438059926033,0.20293750000000005,"{""0"": 33, ""7"": 14, ""3"": 27, ""1"": 38, ""2"": 31, ""6"": 25, ""5"": 29, ""4"": 40}",8,4,16.9
487,8188.3475000000035,641.2388888888889,15.335555555555555,1699.0,499.57959365844727,-0.006700316444039345,1000.6471389770508,3.6440252482891085,0.20232499999999998,"{""0"": 32, ""1"": 40, ""3"": 27, ""4"": 21, ""5"": 44, ""6"": 27, ""7"": 18, ""2"": 31}",8,5,18.3
488,8005.921999999991,760.6244444444444,17.413888888888888,1667.0,401.28875999450685,-0.03154575689695775,804.1113536834716,3.6456296324729918,0.20171250000000002,"{""0"": 16, ""4"": 28, ""3"": 31, ""2"": 34, ""1"": 30, ""6"": 28, ""5"": 38, ""7"": 19}",8,5,17.0
489,8308.31924999998,575.4755555555555,15.58,1717.0,321.7890785217285,-0.015924233384430407,645.0751251220703,3.6427576780319213,0.2011,"{""0"": 31, ""1"": 34, ""4"": 23, ""2"": 27, ""6"": 25, ""5"": 26, ""7"": 27, ""3"": 31}",8,1,15.2
490,7988.581687500006,717.7730555555555,16.178055555555556,1662.0,444.6866976737976,-0.004553769645281136,890.8421506881714,3.6402340650558473,0.20048750000000004,"{""0"": 36, ""7"": 34, ""1"": 33, ""2"": 30, ""6"": 31, ""3"": 25, ""5"": 31, ""4"": 20}",8,0,15.0
491,8168.464312500002,637.0308333333334,15.648888888888889,1694.0,442.3979266166687,-0.0470038824249059,886.3429218292237,3.6349289774894715,0.19987499999999997,"{""0"": 46, ""1"": 45, ""7"": 26, ""6"": 24, ""5"": 16, ""2"": 27, ""3"": 23, ""4"": 28}",8,0,19.6
492,8026.604312499999,831.9225,17.85861111111111,1674.0,414.43699541091917,-0.0029775686329230667,830.3257514953614,3.6278883635997774,0.1992625,"{""0"": 32, ""6"": 27, ""2"": 31, ""5"": 35, ""1"": 31, ""7"": 25, ""3"": 22, ""4"": 27}",8,5,15.2
493,8373.942562499986,777.5413888888888,17.07138888888889,1740.0,490.5325930595398,0.0012454163748770951,982.5090041160583,3.6403251469135283,0.19865,"{""0"": 33, ""4"": 31, ""5"": 24, ""2"": 31, ""6"": 26, ""3"": 16, ""1"": 36, ""7"": 24}",8,1,16.3
494,8221.351000000006,794.9344444444445,18.336666666666666,1716.0,574.9937229156494,0.007122863410040736,1151.4141418457032,3.638049215078354,0.19803750000000003,"{""0"": 31, ""7"": 25, ""6"": 28, ""4"": 35, ""5"": 31, ""1"": 32, ""3"": 23, ""2"": 30}",8,4,14.9
495,8191.825249999989,636.41,16.11722222222222,1698.0,494.44303646087644,0.0004352446645498276,990.3191314697266,3.6315754294395446,0.19742499999999996,"{""0"": 33, ""2"": 29, ""1"": 35, ""4"": 33, ""3"": 28, ""7"": 22, ""5"": 35, ""6"": 18}",8,1,15.0
496,8583.195812499993,948.5630555555556,20.43166666666667,1792.0,413.2215653419495,-0.033162608998827635,827.9378509521484,3.628802102804184,0.1968125,"{""0"": 33, ""6"": 40, ""5"": 28, ""3"": 28, ""1"": 32, ""2"": 24, ""4"": 24, ""7"": 20}",8,6,17.5
497,8344.043875000001,1070.243888888889,19.95611111111111,1750.0,368.04367303848267,-0.0107217475771904,737.5328380584717,3.6290794014930725,0.19619999999999999,"{""0"": 20, ""3"": 26, ""1"": 42, ""7"": 26, ""6"": 32, ""2"": 23, ""5"": 22, ""4"": 34}",8,1,18.7
498,8430.942499999997,627.95,16.052777777777777,1747.0,533.0701717376709,-0.014022923843003809,1067.5881202697753,3.62938129901886,0.19558750000000003,"{""0"": 33, ""4"": 27, ""5"": 23, ""1"": 35, ""2"": 36, ""3"": 24, ""6"": 27, ""7"": 37}",8,7,15.3
499,8134.436687499991,646.1286111111111,15.5625,1689.0,482.0076326370239,-0.029106514155864717,965.4885478973389,3.628840684890747,0.19497499999999995,"{""0"": 25, ""2"": 26, ""1"": 40, ""4"": 33, ""3"": 31, ""6"": 32, ""5"": 31, ""7"": 25}",8,1,16.5
500,8204.583937499989,563.5019444444445,13.809722222222222,1696.0,379.13346614837644,-0.025441672280430795,759.72896900177,3.6302054464817046,0.1943625,"{""0"": 32, ""1"": 32, ""2"": 24, ""6"": 30, ""4"": 25, ""3"": 26, ""7"": 29, ""5"": 34}",8,5,14.7
501,8581.936937499975,774.0275,17.575277777777778,1783.0,365.71320085525514,0.016054916684515773,732.802452468872,3.6339668691158296,0.19374999999999998,"{""0"": 31, ""7"": 19, ""6"": 27, ""4"": 30, ""5"": 30, ""2"": 25, ""1"": 43, ""3"": 26}",8,1,18.6
502,8298.161187499996,755.7836111111111,19.247222222222224,1726.0,457.8053342819214,-0.012185608595609665,917.0396595001221,3.6363453567028046,0.19313750000000002,"{""0"": 28, ""5"": 32, ""1"": 29, ""7"": 24, ""6"": 25, ""4"": 38, ""2"": 31, ""3"": 27}",8,4,16.2
503,7805.148500000029,743.5316666666666,16.578055555555554,1629.0,753.1796485900879,0.023848362267017365,1507.710704612732,3.6335788011550902,0.19252500000000006,"{""0"": 27, ""1"": 39, ""4"": 34, ""5"": 26, ""2"": 26, ""6"": 26, ""3"": 25, ""7"": 28}",8,1,16.9
