episode,reward,waiting,queue,arrived,loss,pg_loss,val_loss,entropy,entropy_coef,phase_counts,phases_used,dominant_phase,dominant_pct
193,8167.354312499996,758.5336111111111,17.0725,1699.0,432.8021575927734,-0.01616699737496674,867.9126705169678,3.6493367493152618,0.31184,"{""0"": 30, ""7"": 29, ""1"": 35, ""2"": 30, ""6"": 23, ""4"": 28, ""3"": 29, ""5"": 25}",8,1,15.3
194,8279.192874999979,815.1233333333333,18.246388888888887,1725.0,481.0323034286499,-0.007506975496653467,964.3483276367188,3.6490979552268983,0.31086,"{""0"": 30, ""6"": 28, ""3"": 35, ""2"": 25, ""5"": 33, ""1"": 31, ""7"": 30, ""4"": 27}",8,3,14.6
195,8002.427687499995,592.4880555555555,14.783333333333333,1659.0,497.83733921051027,-0.0009741172660142183,997.934022140503,3.6423755168914793,0.30988,"{""0"": 35, ""3"": 33, ""2"": 23, ""6"": 25, ""5"": 29, ""1"": 44, ""4"": 25, ""7"": 26}",8,1,18.3
196,8375.89212500001,631.7488888888889,17.156388888888888,1736.0,454.84966163635255,-0.029072154709137977,912.0114849090576,3.648468178510666,0.3089,"{""0"": 35, ""2"": 35, ""3"": 25, ""6"": 23, ""1"": 33, ""5"": 26, ""7"": 28, ""4"": 36}",8,4,14.9
197,7861.075937499999,651.2319444444445,15.184722222222222,1633.0,522.6198041915893,0.006414017593488097,1047.4716514587403,3.6452183961868285,0.30791999999999997,"{""0"": 36, ""3"": 34, ""4"": 26, ""5"": 27, ""2"": 31, ""6"": 22, ""7"": 25, ""1"": 36}",8,0,15.2
198,8382.979187499992,642.5258333333334,16.248333333333335,1736.0,363.50103483200076,-0.023425853718072175,729.2951885223389,3.6591297507286074,0.30694,"{""0"": 34, ""3"": 26, ""7"": 27, ""4"": 23, ""1"": 45, ""2"": 30, ""5"": 25, ""6"": 21}",8,1,19.5
199,8271.017000000007,503.6355555555556,13.94,1707.0,455.92284126281737,-0.001024858420714736,914.0803983688354,3.6486305713653566,0.30596,"{""0"": 33, ""6"": 22, ""1"": 45, ""4"": 26, ""5"": 25, ""3"": 26, ""2"": 31, ""7"": 24}",8,1,19.4
200,8425.85756250001,615.9302777777777,15.5925,1744.0,483.4736969947815,-0.02094813361763954,969.2133329391479,3.646201568841934,0.30498000000000003,"{""0"": 32, ""6"": 32, ""3"": 26, ""1"": 41, ""2"": 29, ""7"": 23, ""5"": 23, ""4"": 25}",8,1,17.7
201,8337.823499999993,557.9372222222222,14.009722222222223,1725.0,528.5788507461548,0.011302483431063593,1059.3491813659668,3.641589343547821,0.304,"{""0"": 28, ""1"": 48, ""3"": 32, ""6"": 29, ""5"": 24, ""4"": 32, ""7"": 32, ""2"": 30}",8,1,18.8
202,8043.962437500026,866.1030555555556,18.68138888888889,1680.0,339.1171498298645,-0.00665199882350862,680.4578413009643,3.647024369239807,0.30301999999999996,"{""0"": 33, ""1"": 36, ""6"": 27, ""7"": 25, ""2"": 34, ""4"": 23, ""3"": 33, ""5"": 20}",8,1,15.6
203,8179.2701249999955,948.8605555555556,19.763333333333332,1711.0,455.5201866149902,-0.01530730261001736,913.2729507446289,3.64516419172287,0.30204,"{""0"": 38, ""7"": 32, ""6"": 27, ""1"": 38, ""2"": 31, ""4"": 28, ""5"": 13, ""3"": 26}",8,0,16.3
204,7997.270812500005,980.3158333333333,20.18138888888889,1676.0,348.7203032493591,-0.00609385238494724,699.645394706726,3.6414793372154235,0.30106,"{""0"": 30, ""1"": 28, ""6"": 37, ""3"": 27, ""2"": 36, ""7"": 29, ""5"": 16, ""4"": 25}",8,6,16.2
205,7941.029999999982,882.5638888888889,17.583055555555557,1660.0,351.2802273750305,0.00017845535185188056,704.7531784057617,3.654156965017319,0.30008,"{""0"": 37, ""3"": 32, ""7"": 21, ""5"": 20, ""2"": 23, ""1"": 46, ""4"": 30, ""6"": 32}",8,1,19.1
206,8447.529125,642.2844444444445,15.758611111111112,1750.0,452.58404026031496,0.006170864636078477,907.3424240112305,3.655443865060806,0.29910000000000003,"{""0"": 33, ""2"": 25, ""6"": 39, ""5"": 27, ""3"": 32, ""4"": 21, ""1"": 35, ""7"": 29}",8,6,16.2
207,8352.206375000009,708.7522222222223,17.185833333333335,1734.0,500.9249569892883,-0.016215796372853218,1004.057600402832,3.648287558555603,0.29812000000000005,"{""0"": 29, ""1"": 40, ""6"": 25, ""3"": 29, ""5"": 29, ""2"": 27, ""7"": 26, ""4"": 32}",8,1,16.9
208,7966.03374999999,612.6611111111112,14.991111111111111,1654.0,567.6831347465516,-0.004502505576238036,1137.5427055358887,3.6471651911735536,0.29714,"{""0"": 32, ""5"": 24, ""4"": 38, ""2"": 36, ""1"": 44, ""6"": 22, ""3"": 22, ""7"": 19}",8,1,18.6
209,8279.31849999998,1094.64,20.891666666666666,1738.0,415.7463859558105,-0.013438406214118005,833.6830242156982,3.6523778438568115,0.29616,"{""0"": 26, ""2"": 26, ""6"": 39, ""7"": 25, ""1"": 39, ""3"": 19, ""4"": 33, ""5"": 14}",8,6,17.6
210,8360.128499999988,827.2094444444444,18.121944444444445,1742.0,381.97687273025514,-0.008364511956460773,766.1244300842285,3.648529106378555,0.29518,"{""0"": 34, ""6"": 32, ""2"": 38, ""1"": 42, ""4"": 29, ""5"": 26, ""3"": 20, ""7"": 22}",8,1,17.3
211,8321.52531249999,889.1041666666666,17.95611111111111,1736.0,453.9159550666809,-0.013911545625887811,910.0084400177002,3.651785838603973,0.2942,"{""0"": 20, ""4"": 35, ""3"": 28, ""7"": 19, ""1"": 39, ""2"": 30, ""6"": 31, ""5"": 27}",8,1,17.0
212,8316.86875000001,928.5861111111111,19.6525,1738.0,488.4002702713013,0.0064918233547359705,978.9285152435302,3.650771623849869,0.29322000000000004,"{""0"": 25, ""4"": 30, ""1"": 36, ""7"": 26, ""5"": 23, ""6"": 38, ""3"": 24, ""2"": 35}",8,6,16.0
213,8039.198999999998,870.5405555555556,19.899166666666666,1680.0,384.4123252868652,0.013381523359566928,770.9264205932617,3.6417518675327303,0.29224,"{""0"": 33, ""2"": 32, ""3"": 16, ""1"": 35, ""6"": 35, ""4"": 32, ""5"": 29, ""7"": 23}",8,1,14.9
214,8255.258124999986,571.0361111111112,15.64,1708.0,514.7998933792114,-0.0025357613805681465,1031.723511314392,3.637059396505356,0.29126,"{""0"": 41, ""6"": 33, ""2"": 25, ""3"": 31, ""1"": 32, ""7"": 26, ""5"": 22, ""4"": 23}",8,0,17.6
215,8262.439812500013,548.1425,14.329166666666667,1709.0,461.988392162323,0.017051786324009298,926.0578718185425,3.6433750212192537,0.29028,"{""0"": 39, ""5"": 28, ""2"": 31, ""1"": 43, ""6"": 28, ""4"": 28, ""3"": 32, ""7"": 19}",8,1,17.3
216,8211.298124999998,650.2194444444444,16.348333333333333,1702.0,657.2524085044861,0.010340529354289174,1316.5971645355226,3.6519732892513277,0.2893,"{""0"": 31, ""5"": 28, ""7"": 29, ""4"": 26, ""1"": 31, ""3"": 22, ""6"": 27, ""2"": 28}",8,0,14.0
217,8143.11593750001,760.9125,16.56277777777778,1693.0,344.9610757827759,-0.01815655855461955,692.0550285339356,3.6358245849609374,0.28832,"{""0"": 27, ""6"": 30, ""1"": 40, ""4"": 26, ""2"": 35, ""3"": 17, ""5"": 30, ""7"": 20}",8,1,17.8
218,8211.584249999993,917.9394444444445,18.090833333333332,1715.0,379.94844455718993,-0.010368812270462513,762.013317489624,3.646710914373398,0.28734000000000004,"{""0"": 26, ""6"": 26, ""1"": 39, ""5"": 30, ""4"": 27, ""2"": 27, ""7"": 25, ""3"": 26}",8,1,17.3
219,8117.705875000008,606.7183333333334,15.089444444444444,1682.0,505.3925246238708,-0.019132763193920255,1012.9041790008545,3.633284944295883,0.28636,"{""0"": 38, ""2"": 40, ""4"": 29, ""3"": 14, ""5"": 30, ""1"": 34, ""6"": 28, ""7"": 26}",8,2,16.7
220,8102.219937500001,901.4391666666667,18.45277777777778,1692.0,390.16733465194704,-0.0315512988017872,782.4700607299804,3.6307560205459595,0.28537999999999997,"{""0"": 38, ""7"": 26, ""3"": 18, ""1"": 40, ""2"": 37, ""6"": 23, ""5"": 24, ""4"": 15}",8,1,18.1
221,8003.460000000009,928.3388888888888,19.364444444444445,1676.0,556.820973777771,0.006171248527243734,1115.7066856384276,3.651686418056488,0.2844,"{""0"": 42, ""5"": 29, ""3"": 28, ""6"": 28, ""1"": 29, ""4"": 25, ""2"": 34, ""7"": 19}",8,0,17.9
222,7894.784625000005,855.7461111111111,17.45722222222222,1650.0,478.62297954559324,-0.003934297664090991,959.3205787658692,3.6461085796356203,0.28342,"{""0"": 32, ""4"": 36, ""7"": 29, ""3"": 27, ""5"": 29, ""2"": 20, ""1"": 31, ""6"": 24}",8,4,15.8
223,8281.585062499997,609.3747222222222,15.310833333333333,1714.0,460.7840911865234,-0.023087790142744778,923.6778903961182,3.653063601255417,0.28244,"{""0"": 21, ""3"": 31, ""1"": 32, ""5"": 30, ""7"": 18, ""2"": 27, ""4"": 42, ""6"": 26}",8,4,18.5
224,7832.8998750000055,919.7338888888889,19.496111111111112,1640.0,560.7506204605103,0.00688674496486783,1123.5321445465088,3.6322836101055147,0.28146,"{""0"": 24, ""5"": 26, ""3"": 31, ""1"": 42, ""6"": 31, ""7"": 25, ""2"": 26, ""4"": 22}",8,1,18.5
225,8238.48125,671.9194444444445,15.913611111111111,1709.0,338.27902183532717,-0.039312473684549334,678.6798801422119,3.6423392713069918,0.28048,"{""0"": 21, ""2"": 30, ""3"": 26, ""5"": 26, ""6"": 31, ""4"": 34, ""7"": 30, ""1"": 38}",8,1,16.1
226,7983.406437499978,757.2297222222222,16.015833333333333,1661.0,402.38370113372804,-0.026451186556369067,806.8522026062012,3.6348812580108643,0.27949999999999997,"{""0"": 37, ""7"": 17, ""1"": 38, ""3"": 25, ""4"": 23, ""6"": 31, ""5"": 22, ""2"": 33}",8,1,16.8
227,8111.801624999992,683.9955555555556,16.546944444444446,1686.0,446.60808811187746,-0.004341343883424997,895.2526424407959,3.640275901556015,0.27852,"{""0"": 26, ""2"": 37, ""3"": 29, ""1"": 43, ""4"": 34, ""7"": 20, ""6"": 25, ""5"": 21}",8,1,18.3
228,8314.80968749998,816.3013888888889,17.88222222222222,1731.0,412.6237657546997,0.006201491365209222,827.2612010955811,3.650051325559616,0.27754,"{""0"": 26, ""4"": 18, ""3"": 32, ""1"": 45, ""2"": 33, ""5"": 20, ""6"": 29, ""7"": 24}",8,1,19.8
229,8229.999375000021,618.0194444444444,15.487222222222222,1706.0,428.4646131515503,-0.00761390239931643,858.9569911956787,3.6385044515132905,0.27656000000000003,"{""0"": 36, ""1"": 33, ""2"": 33, ""6"": 26, ""5"": 29, ""7"": 28, ""3"": 34, ""4"": 29}",8,0,14.5
230,8087.938750000006,512.5333333333333,13.946111111111112,1671.0,453.71553535461425,0.0008711553644388914,909.4400608062745,3.648186480998993,0.27558,"{""0"": 27, ""7"": 34, ""6"": 28, ""5"": 31, ""2"": 24, ""1"": 42, ""4"": 31, ""3"": 21}",8,1,17.6
231,8405.557624999992,786.1133333333333,17.374166666666667,1748.0,369.1457559585571,0.006352353165857494,740.2725032806396,3.630184555053711,0.27459999999999996,"{""0"": 36, ""2"": 29, ""5"": 27, ""7"": 23, ""6"": 24, ""1"": 48, ""4"": 23, ""3"": 22}",8,1,20.7
232,8150.3523749999995,667.1338888888889,15.635555555555555,1692.0,390.8622869491577,-0.01441230191849172,783.7473644256592,3.643679457902908,0.27362,"{""0"": 26, ""3"": 30, ""1"": 50, ""7"": 20, ""4"": 24, ""2"": 38, ""6"": 31, ""5"": 24}",8,1,20.6
233,8285.459812500014,765.6619444444444,17.432222222222222,1722.0,379.2552981376648,0.002893412485718727,760.4937408447265,3.6475484490394594,0.27264,"{""0"": 27, ""6"": 23, ""7"": 20, ""3"": 30, ""5"": 22, ""4"": 37, ""2"": 27, ""1"": 38}",8,1,17.0
234,8153.662500000013,758.1416666666667,16.11638888888889,1696.0,459.0570209503174,0.00498266639187932,920.0808204650879,3.6382771909236906,0.27166,"{""0"": 38, ""6"": 29, ""5"": 27, ""3"": 19, ""4"": 30, ""7"": 20, ""2"": 28, ""1"": 41}",8,1,17.7
235,8224.956812500002,529.4975,14.191666666666666,1701.0,521.194464969635,0.018864598916843535,1044.3170768737793,3.6313640773296356,0.27068000000000003,"{""0"": 38, ""6"": 30, ""2"": 29, ""4"": 30, ""7"": 30, ""1"": 46, ""3"": 29, ""5"": 21}",8,1,18.2
236,8077.776499999982,742.6266666666667,17.114444444444445,1681.0,481.46493873596194,0.0039744523353874685,964.884394454956,3.6382459342479705,0.26970000000000005,"{""0"": 30, ""2"": 34, ""1"": 40, ""6"": 33, ""3"": 22, ""5"": 18, ""4"": 36, ""7"": 27}",8,1,16.7
237,7906.741062500014,666.5313888888888,15.8175,1643.0,429.13542194366454,-0.007878002570942044,860.2448837280274,3.6437045991420747,0.26872,"{""0"": 41, ""2"": 27, ""5"": 30, ""6"": 28, ""7"": 23, ""4"": 34, ""3"": 20, ""1"": 37}",8,0,17.1
238,8342.752312499984,713.6313888888889,16.546944444444446,1732.0,490.61160469055176,0.004419097094796598,983.1607223510742,3.6347697615623473,0.26774,"{""0"": 33, ""6"": 23, ""1"": 42, ""2"": 30, ""7"": 29, ""3"": 22, ""4"": 34, ""5"": 18}",8,1,18.2
239,8213.936312500009,858.0080555555555,18.969166666666666,1714.0,376.13251914978025,-0.01580784684047103,754.2310092926025,3.6256442844867705,0.26676,"{""0"": 35, ""6"": 22, ""1"": 34, ""3"": 35, ""4"": 31, ""2"": 26, ""7"": 34, ""5"": 20}",8,0,14.8
240,8487.600250000018,583.8961111111112,14.901944444444444,1755.0,413.45884881019595,0.008923966670408845,828.8336280822754,3.637928527593613,0.26578,"{""0"": 32, ""3"": 18, ""5"": 29, ""1"": 43, ""6"": 28, ""4"": 36, ""2"": 33, ""7"": 24}",8,1,17.7
241,8237.218125000025,591.9333333333333,15.268055555555556,1705.0,510.5363970756531,-0.006594041967764497,1023.0156782150268,3.6436775803565977,0.26480000000000004,"{""0"": 42, ""4"": 28, ""2"": 31, ""1"": 38, ""3"": 29, ""6"": 25, ""5"": 25, ""7"": 20}",8,0,17.6
242,7935.6832500000055,682.7383333333333,16.216944444444444,1648.0,401.1304299354553,-0.006461129337549209,804.1882663726807,3.628386753797531,0.26382,"{""0"": 33, ""2"": 26, ""1"": 32, ""7"": 24, ""6"": 38, ""5"": 27, ""4"": 25, ""3"": 17}",8,6,17.1
243,8180.029562500008,790.0491666666667,17.095833333333335,1703.0,406.97251119613645,-0.020474142441526056,815.898154258728,3.637545508146286,0.26284,"{""0"": 38, ""6"": 32, ""3"": 20, ""2"": 26, ""5"": 20, ""1"": 38, ""7"": 29, ""4"": 20}",8,0,17.0
244,7975.735812499989,995.4241666666667,19.730555555555554,1672.0,371.9998314857483,-0.009607477788813412,745.9235893249512,3.636887639760971,0.26186,"{""0"": 34, ""3"": 19, ""2"": 36, ""5"": 21, ""6"": 28, ""1"": 34, ""7"": 31, ""4"": 24}",8,2,15.9
245,8052.478375000003,657.2766666666666,15.8625,1671.0,402.65933322906494,0.01702111659105867,807.1847930908203,3.641839385032654,0.26088,"{""0"": 36, ""5"": 16, ""3"": 33, ""7"": 31, ""6"": 24, ""4"": 33, ""2"": 27, ""1"": 35}",8,0,15.3
246,7643.877999999998,764.1505555555556,17.205833333333334,1594.0,401.20784130096433,-0.021653933404013514,804.3581666946411,3.6536720395088196,0.2599,"{""0"": 27, ""4"": 36, ""6"": 29, ""5"": 25, ""3"": 20, ""2"": 20, ""7"": 25, ""1"": 38}",8,1,17.3
247,8499.766124999976,605.0338888888889,15.258888888888889,1758.0,315.31785893440247,-0.02847264986485243,632.5811009407043,3.6467527747154236,0.25892000000000004,"{""0"": 33, ""1"": 49, ""3"": 28, ""5"": 23, ""2"": 26, ""4"": 32, ""7"": 21, ""6"": 25}",8,1,20.7
248,8004.231124999985,846.1561111111112,18.32888888888889,1670.0,450.879621219635,0.004166905162855982,903.6284406661987,3.6394996285438537,0.25794,"{""0"": 32, ""2"": 25, ""4"": 30, ""6"": 29, ""5"": 20, ""7"": 20, ""1"": 35, ""3"": 26}",8,1,16.1
249,8083.408687500017,740.3058333333333,17.19333333333333,1682.0,535.9925325393676,0.010479182237759233,1073.8360723495484,3.642521458864212,0.25695999999999997,"{""0"": 24, ""3"": 27, ""5"": 24, ""7"": 29, ""6"": 36, ""1"": 34, ""2"": 30, ""4"": 31}",8,6,15.3
250,8208.147062500022,731.5463888888889,17.324444444444445,1707.0,589.2587200164795,0.010953072411939501,1180.3562019348144,3.634412932395935,0.25598,"{""0"": 40, ""3"": 38, ""6"": 30, ""2"": 30, ""5"": 28, ""1"": 38, ""7"": 20, ""4"": 20}",8,0,16.4
251,8505.930062500012,818.5191666666667,18.709722222222222,1769.0,412.8496901512146,-0.0067207641433924435,827.5696254730225,3.640779137611389,0.255,"{""0"": 25, ""2"": 26, ""6"": 32, ""5"": 32, ""1"": 35, ""4"": 23, ""3"": 22, ""7"": 27}",8,1,15.8
252,8025.0456875000355,908.4191666666667,19.512777777777778,1678.0,425.6328372955322,-0.006831780122593045,853.1297985076905,3.64235400557518,0.25402,"{""0"": 23, ""6"": 28, ""2"": 30, ""1"": 34, ""5"": 27, ""3"": 30, ""4"": 21, ""7"": 33}",8,1,15.0
253,8167.602625,789.1966666666667,16.929166666666667,1701.0,357.55607471466067,-0.004680578387342394,716.9673974990844,3.6474163115024565,0.25304000000000004,"{""0"": 32, ""4"": 33, ""7"": 26, ""6"": 23, ""2"": 34, ""3"": 35, ""1"": 30, ""5"": 20}",8,3,15.0
254,8159.273562500005,735.2341666666666,17.24111111111111,1695.0,365.9906343460083,-0.01923437148798257,733.8591079711914,3.6486701011657714,0.25206,"{""0"": 29, ""2"": 25, ""1"": 34, ""6"": 28, ""3"": 23, ""5"": 26, ""4"": 32, ""7"": 21}",8,1,15.6
255,7858.841874999987,665.5527777777778,15.567777777777778,1633.0,328.6350507736206,-0.018605674710124732,659.1361660003662,3.641981852054596,0.25107999999999997,"{""0"": 34, ""2"": 25, ""5"": 31, ""4"": 23, ""3"": 36, ""7"": 24, ""1"": 39, ""6"": 25}",8,1,16.5
256,8281.560187500012,566.6408333333334,14.65638888888889,1713.0,542.0593224525452,0.00363335981965065,1085.9274604797363,3.6307038247585295,0.2501,"{""0"": 33, ""6"": 26, ""1"": 38, ""3"": 32, ""4"": 31, ""5"": 25, ""2"": 31, ""7"": 23}",8,1,15.9
257,8220.126812500013,738.8725,17.44527777777778,1710.0,423.57919254302976,-0.0435557450633496,849.0507587432861,3.6232710599899294,0.24912,"{""0"": 33, ""6"": 35, ""3"": 20, ""1"": 36, ""7"": 27, ""4"": 39, ""5"": 27, ""2"": 18}",8,4,16.6
258,8141.322749999987,819.3655555555556,17.55611111111111,1698.0,444.34576282501223,-0.009407020779326558,890.5126361846924,3.6316177368164064,0.24813999999999997,"{""0"": 32, ""5"": 33, ""4"": 27, ""6"": 26, ""7"": 20, ""1"": 38, ""3"": 24, ""2"": 33}",8,1,16.3
259,8294.580312500002,559.7513888888889,14.491944444444444,1715.0,384.19729685783386,-0.04180859997868538,770.2755699157715,3.636021375656128,0.24716,"{""0"": 32, ""6"": 33, ""7"": 26, ""5"": 24, ""4"": 26, ""1"": 42, ""3"": 32, ""2"": 25}",8,1,17.5
260,8237.233999999982,865.3738888888889,17.558611111111112,1718.0,408.763112449646,-0.02232473574113101,819.367809677124,3.6496441543102263,0.24618,"{""0"": 36, ""5"": 23, ""3"": 21, ""2"": 37, ""7"": 26, ""1"": 40, ""6"": 20, ""4"": 26}",8,1,17.5
261,8352.250812499999,520.3019444444444,14.580555555555556,1724.0,433.9934145927429,0.002123790793120861,869.7705915451049,3.646023541688919,0.24519999999999997,"{""0"": 33, ""2"": 35, ""4"": 31, ""1"": 37, ""6"": 22, ""3"": 30, ""7"": 30, ""5"": 17}",8,1,15.7
262,8275.705937500019,987.2208333333333,20.778055555555557,1732.0,433.3449535369873,-0.036423930223099886,868.5437656402588,3.6463343858718873,0.24422,"{""0"": 36, ""3"": 22, ""7"": 27, ""2"": 32, ""5"": 24, ""1"": 39, ""6"": 25, ""4"": 22}",8,1,17.2
263,8168.872874999982,556.8594444444444,14.956666666666667,1691.0,502.52809448242186,-0.006671274942345917,1006.8410221099854,3.64145889878273,0.24324,"{""0"": 25, ""2"": 36, ""4"": 33, ""1"": 41, ""6"": 26, ""5"": 30, ""3"": 20, ""7"": 28}",8,1,17.2
264,8359.026874999998,522.1638888888889,14.71888888888889,1725.0,514.4495843887329,0.0015237366082146765,1030.6535514831544,3.6271903693675993,0.24225999999999998,"{""0"": 33, ""2"": 28, ""6"": 31, ""4"": 31, ""1"": 31, ""5"": 25, ""3"": 23, ""7"": 22}",8,0,14.7
265,8244.609312500024,664.5836111111112,16.634722222222223,1710.0,489.26958141326907,0.006298969336785376,980.2831642150879,3.640166437625885,0.24128,"{""0"": 34, ""1"": 35, ""4"": 23, ""3"": 25, ""6"": 35, ""5"": 26, ""2"": 28, ""7"": 29}",8,1,14.9
266,7940.982625000007,399.94388888888886,11.988333333333333,1636.0,506.3591930389404,-0.00690179921220988,1014.4851337432862,3.6474155485630035,0.2403,"{""0"": 40, ""4"": 28, ""1"": 38, ""6"": 31, ""3"": 23, ""7"": 23, ""2"": 31, ""5"": 23}",8,0,16.9
267,8379.953750000004,650.2972222222222,16.379722222222224,1737.0,604.0421348571778,0.015331413596868515,1209.7950141906738,3.638221353292465,0.23931999999999998,"{""0"": 33, ""4"": 26, ""2"": 26, ""5"": 30, ""1"": 35, ""3"": 23, ""6"": 31, ""7"": 25}",8,1,15.3
268,7892.449875000023,737.8477777777778,16.77638888888889,1643.0,334.883384513855,-0.03313194117508829,671.5609294891358,3.624862992763519,0.23834,"{""0"": 33, ""1"": 35, ""2"": 32, ""7"": 23, ""4"": 28, ""6"": 34, ""5"": 32, ""3"": 19}",8,1,14.8
269,8427.254687500013,949.7513888888889,18.422777777777778,1760.0,396.4106879234314,-0.025503624696284533,794.5995119094848,3.638218158483505,0.23736000000000002,"{""0"": 28, ""4"": 25, ""5"": 26, ""6"": 22, ""7"": 32, ""3"": 31, ""2"": 33, ""1"": 31}",8,2,14.5
270,8163.971624999999,587.5594444444445,15.320555555555556,1691.0,423.20055055618286,-0.017487003142014144,848.1556367874146,3.6373081743717193,0.23637999999999998,"{""0"": 33, ""1"": 34, ""2"": 26, ""4"": 30, ""6"": 28, ""5"": 32, ""3"": 28, ""7"": 30}",8,1,14.1
271,8302.780999999992,733.3038888888889,16.641944444444444,1729.0,435.0709726333618,-0.017864344269037248,871.889308166504,3.635568821430206,0.2354,"{""0"": 42, ""4"": 23, ""5"": 34, ""6"": 23, ""7"": 22, ""1"": 42, ""2"": 27, ""3"": 27}",8,0,17.5
272,8316.258624999993,831.4616666666667,18.105555555555554,1732.0,356.06163959503175,-0.02557913677301258,713.884690284729,3.647848147153854,0.23441999999999996,"{""0"": 31, ""6"": 33, ""1"": 32, ""3"": 31, ""7"": 22, ""5"": 26, ""2"": 27, ""4"": 28}",8,6,14.3
273,8474.928937500004,754.1380555555555,17.223333333333333,1761.0,476.0790702819824,-0.006300323316827417,953.8676338195801,3.63453831076622,0.23343999999999998,"{""0"": 26, ""1"": 47, ""7"": 26, ""3"": 21, ""5"": 25, ""6"": 30, ""4"": 31, ""2"": 25}",8,1,20.3
274,8221.742875,563.3094444444445,14.458333333333334,1701.0,387.37562103271483,-0.02051765159703791,776.4803977966309,3.6309755563735964,0.23246,"{""0"": 32, ""3"": 21, ""4"": 26, ""7"": 26, ""1"": 50, ""6"": 35, ""2"": 33, ""5"": 18}",8,1,20.7
275,8574.41237500001,636.1866666666666,16.57027777777778,1774.0,565.3454237937927,0.015582540957257151,1132.3357704162597,3.6203788578510285,0.23147999999999996,"{""0"": 29, ""1"": 37, ""5"": 36, ""2"": 28, ""4"": 24, ""3"": 21, ""6"": 33, ""7"": 21}",8,1,16.2
276,8365.7926875,536.4436111111111,14.231111111111112,1728.0,355.61506404876707,-0.0072336756391450764,712.9166213989258,3.6269639670848846,0.23049999999999998,"{""0"": 39, ""3"": 20, ""2"": 22, ""5"": 22, ""7"": 27, ""6"": 28, ""4"": 35, ""1"": 47}",8,1,19.6
277,8334.129625000007,827.2238888888888,17.911666666666665,1735.0,340.32107915878294,-0.011592518445104361,682.3291494369507,3.6245354533195497,0.22952,"{""0"": 32, ""6"": 36, ""7"": 25, ""1"": 42, ""3"": 20, ""2"": 33, ""5"": 21, ""4"": 17}",8,1,18.6
278,8038.334187499981,611.4786111111111,15.850833333333334,1667.0,381.3950222969055,-0.03839433144312352,764.524654006958,3.62697319984436,0.22853999999999997,"{""0"": 40, ""6"": 35, ""5"": 28, ""4"": 21, ""3"": 23, ""1"": 42, ""2"": 30, ""7"": 25}",8,1,17.2
279,7933.416437499988,741.2825,16.547777777777778,1650.0,393.3456741333008,-0.02781776711344719,788.3985919952393,3.628937691450119,0.22755999999999998,"{""0"": 27, ""1"": 40, ""3"": 20, ""5"": 30, ""6"": 22, ""4"": 26, ""2"": 30, ""7"": 26}",8,1,18.1
280,8128.964437499998,607.9330555555556,14.380833333333333,1685.0,469.7363745689392,-0.0023118568118661643,941.1197946548461,3.6243774473667143,0.22658,"{""0"": 30, ""6"": 34, ""7"": 30, ""2"": 34, ""1"": 49, ""4"": 21, ""3"": 24, ""5"": 24}",8,1,19.9
281,8216.965999999997,626.8955555555556,15.236666666666666,1701.0,391.9809270858765,-0.014852988626807928,785.6324676513672,3.636769723892212,0.22559999999999997,"{""0"": 38, ""1"": 41, ""3"": 22, ""2"": 26, ""4"": 20, ""7"": 26, ""6"": 26, ""5"": 25}",8,1,18.3
282,8184.378999999994,638.3933333333333,14.456111111111111,1696.0,451.7660966873169,0.0013494914397597312,905.167477798462,3.6461224257946014,0.22462,"{""0"": 40, ""2"": 32, ""7"": 17, ""1"": 40, ""3"": 27, ""4"": 29, ""5"": 21, ""6"": 26}",8,0,17.2
283,8332.158687500005,876.9336111111111,18.530555555555555,1736.0,454.66867260932924,-0.017467512702569365,910.9975931167603,3.6337770998477934,0.22364,"{""0"": 30, ""1"": 34, ""2"": 33, ""6"": 23, ""7"": 19, ""4"": 27, ""5"": 24, ""3"": 21}",8,1,16.1
284,8295.401249999997,707.8638888888889,16.076944444444443,1721.0,286.09080390930177,-0.019241212261840702,573.8316436767578,3.6188810646533964,0.22266000000000002,"{""0"": 43, ""6"": 25, ""1"": 46, ""7"": 26, ""5"": 17, ""3"": 21, ""2"": 26, ""4"": 23}",8,1,20.3
285,7773.521937500019,590.1136111111111,13.992777777777778,1614.0,514.0820852279663,-0.02286891546100378,1029.8164747238159,3.6235956132411955,0.22168000000000004,"{""0"": 37, ""1"": 43, ""4"": 37, ""6"": 25, ""2"": 35, ""3"": 19, ""5"": 25, ""7"": 26}",8,1,17.4
286,8203.383125000015,585.6833333333333,14.891944444444444,1697.0,354.12503681182864,-0.021632985631003975,709.8930862426757,3.6242504358291625,0.2207,"{""0"": 35, ""1"": 47, ""4"": 26, ""5"": 18, ""7"": 23, ""3"": 20, ""6"": 30, ""2"": 29}",8,1,20.6
287,8183.544374999989,599.9111111111112,15.2725,1696.0,426.0554659843445,-0.015686264634132384,853.7366214752197,3.628045105934143,0.21972000000000003,"{""0"": 35, ""1"": 42, ""6"": 32, ""7"": 29, ""4"": 31, ""2"": 34, ""3"": 19, ""5"": 18}",8,1,17.5
